[489.0, 18.0]	[468.0, 30.0]	[484.5, 24.0]	[496.5, 21.0]	[508.5, 19.5]	[520.5, 19.5]	[532.5, 22.5]	[544.5, 28.5]	[544.5, 25.5]	[528.0, 18.0]	[508.5, 15.0]	[496.5, 16.5]	[484.5, 19.5]	[472.5, 27.0]	[460.5, 33.0]	[448.5, 36.0]	[444.0, 45.0]	[439.5, 51.0]	[414.0, 63.0]	[397.5, 75.0]	[393.0, 87.0]	[393.0, 99.0]	[382.5, 111.0]																																																																												
[283.5, 324.0]	[283.5, 336.0]	[282.0, 354.0]	[270.0, 369.0]	[256.5, 381.0]	[241.5, 393.0]	[226.5, 405.0]	[211.5, 417.0]	[196.5, 429.0]	[181.5, 441.0]	[168.0, 453.0]	[151.5, 465.0]	[138.0, 477.0]	[121.5, 489.0]	[108.0, 501.0]	[91.5, 513.0]	[78.0, 525.0]	[61.5, 537.0]	[48.0, 549.0]	[33.0, 561.0]	[18.0, 573.0]	[1.5, 576.0]	[13.5, 571.5]	[33.0, 553.5]	[52.5, 540.0]	[61.5, 532.5]	[75.0, 514.5]	[82.5, 514.5]																																																																							
[352.5, 466.5]	[345.0, 471.0]	[333.0, 474.0]	[321.0, 483.0]	[324.0, 480.0]	[334.5, 468.0]	[334.5, 456.0]	[336.0, 444.0]	[336.0, 432.0]	[340.5, 420.0]	[337.5, 408.0]	[336.0, 396.0]	[333.0, 384.0]	[345.0, 372.0]																																																																																					
[315.0, 328.5]	[316.5, 322.5]	[328.5, 310.5]	[334.5, 309.0]	[340.5, 301.5]	[352.5, 297.0]	[355.5, 292.5]	[373.5, 279.0]	[385.5, 274.5]	[397.5, 270.0]	[409.5, 265.5]	[421.5, 262.5]	[433.5, 259.5]	[445.5, 258.0]	[457.5, 255.0]	[469.5, 253.5]	[481.5, 253.5]	[493.5, 252.0]	[505.5, 250.5]	[517.5, 250.5]	[529.5, 250.5]	[541.5, 252.0]	[553.5, 252.0]	[565.5, 253.5]	[577.5, 255.0]	[589.5, 256.5]	[601.5, 258.0]	[613.5, 261.0]	[625.5, 264.0]	[637.5, 267.0]	[649.5, 271.5]	[661.5, 276.0]	[675.0, 286.5]																																																																		
[646.5, 265.5]	[673.5, 277.5]	[693.0, 289.5]	[709.5, 301.5]	[714.0, 316.5]	[721.5, 328.5]	[726.0, 340.5]	[736.5, 355.5]	[736.5, 370.5]	[733.5, 373.5]	[745.5, 364.5]	[742.5, 375.0]	[756.0, 387.0]	[768.0, 399.0]	[778.5, 411.0]	[790.5, 423.0]	[801.0, 435.0]	[813.0, 447.0]	[823.5, 459.0]	[835.5, 471.0]	[847.5, 483.0]	[858.0, 495.0]	[870.0, 507.0]	[880.5, 519.0]	[892.5, 531.0]	[904.5, 543.0]	[915.0, 555.0]	[927.0, 567.0]	[939.0, 579.0]	[940.5, 597.0]	[942.0, 609.0]	[943.5, 621.0]	[946.5, 633.0]	[948.0, 645.0]	[949.5, 657.0]	[952.5, 669.0]	[954.0, 681.0]	[957.0, 693.0]	[958.5, 705.0]	[960.0, 717.0]	[963.0, 729.0]	[964.5, 741.0]	[966.0, 753.0]	[969.0, 765.0]	[970.5, 777.0]	[972.0, 789.0]	[975.0, 801.0]	[976.5, 813.0]	[979.5, 825.0]	[981.0, 837.0]	[982.5, 849.0]	[984.0, 861.0]	[987.0, 873.0]	[988.5, 885.0]	[990.0, 897.0]	[993.0, 909.0]	[994.5, 921.0]	[996.0, 933.0]	[997.5, 945.0]	[1000.5, 957.0]	[1002.0, 969.0]	[1003.5, 981.0]	[1005.0, 993.0]	[1008.0, 1005.0]	[1017.0, 1005.0]																																		
[790.5, 394.5]	[777.0, 387.0]	[774.0, 375.0]	[772.5, 363.0]																																																																																															
[742.5, 334.5]	[730.5, 321.0]	[732.0, 318.0]	[742.5, 330.0]	[750.0, 342.0]	[751.5, 354.0]																																																																																													
[751.5, 342.0]	[739.5, 325.5]	[727.5, 316.5]	[729.0, 315.0]	[735.0, 327.0]	[745.5, 339.0]	[744.0, 351.0]	[750.0, 363.0]	[756.0, 378.0]	[771.0, 394.5]	[783.0, 406.5]	[795.0, 421.5]	[805.5, 433.5]	[817.5, 445.5]	[829.5, 457.5]	[840.0, 469.5]	[852.0, 481.5]	[862.5, 493.5]	[874.5, 505.5]	[886.5, 517.5]	[897.0, 529.5]	[909.0, 541.5]	[919.5, 553.5]	[931.5, 565.5]																																																																											
[712.5, 691.5]	[700.5, 688.5]	[688.5, 687.0]	[676.5, 685.5]	[664.5, 682.5]	[652.5, 684.0]	[640.5, 682.5]	[628.5, 681.0]	[616.5, 681.0]	[604.5, 679.5]	[592.5, 679.5]	[580.5, 678.0]	[562.5, 673.5]	[550.5, 673.5]	[537.0, 672.0]	[528.0, 672.0]	[516.0, 666.0]	[499.5, 675.0]	[487.5, 675.0]	[475.5, 676.5]	[463.5, 676.5]	[451.5, 681.0]	[439.5, 682.5]	[427.5, 684.0]	[415.5, 685.5]	[397.5, 684.0]	[385.5, 687.0]	[373.5, 688.5]	[361.5, 691.5]	[349.5, 693.0]	[337.5, 700.5]	[333.0, 697.5]	[321.0, 705.0]	[307.5, 706.5]	[295.5, 714.0]	[289.5, 715.5]	[291.0, 703.5]	[291.0, 691.5]	[292.5, 679.5]	[292.5, 667.5]	[292.5, 655.5]	[294.0, 643.5]	[295.5, 631.5]	[295.5, 619.5]	[297.0, 607.5]	[297.0, 595.5]	[298.5, 583.5]	[298.5, 571.5]	[300.0, 559.5]	[300.0, 547.5]	[301.5, 535.5]	[301.5, 523.5]	[301.5, 511.5]	[303.0, 499.5]	[303.0, 487.5]	[304.5, 475.5]	[304.5, 463.5]	[306.0, 451.5]	[306.0, 439.5]	[307.5, 429.0]	[310.5, 421.5]	[312.0, 409.5]	[318.0, 397.5]	[319.5, 384.0]	[330.0, 372.0]	[345.0, 360.0]	[364.5, 348.0]	[393.0, 339.0]	[420.0, 327.0]	[418.5, 331.5]	[411.0, 343.5]	[411.0, 355.5]	[411.0, 367.5]	[411.0, 379.5]	[411.0, 391.5]	[411.0, 403.5]	[411.0, 415.5]	[411.0, 427.5]	[411.0, 439.5]	[411.0, 451.5]	[411.0, 463.5]	[411.0, 475.5]	[411.0, 487.5]	[411.0, 499.5]	[409.5, 511.5]	[409.5, 523.5]	[409.5, 535.5]	[409.5, 547.5]	[409.5, 559.5]	[409.5, 571.5]	[409.5, 583.5]	[408.0, 595.5]	[408.0, 607.5]	[408.0, 619.5]	[408.0, 631.5]	[408.0, 643.5]	[406.5, 655.5]	[408.0, 667.5]	[408.0, 679.5]
[279.0, 334.5]	[271.5, 348.0]	[262.5, 351.0]	[267.0, 339.0]	[267.0, 327.0]	[280.5, 315.0]	[288.0, 313.5]	[288.0, 325.5]	[286.5, 337.5]	[282.0, 343.5]	[277.5, 355.5]	[273.0, 361.5]																																																																																							
[388.5, 297.0]	[367.5, 309.0]	[348.0, 321.0]	[334.5, 333.0]	[324.0, 345.0]	[316.5, 357.0]	[313.5, 369.0]	[312.0, 381.0]	[310.5, 393.0]	[309.0, 405.0]	[316.5, 396.0]	[324.0, 378.0]	[336.0, 367.5]	[348.0, 358.5]	[360.0, 351.0]	[372.0, 345.0]	[384.0, 342.0]	[396.0, 339.0]	[408.0, 334.5]	[420.0, 327.0]	[432.0, 328.5]	[444.0, 327.0]	[456.0, 325.5]	[468.0, 319.5]	[480.0, 318.0]	[492.0, 318.0]	[504.0, 316.5]	[516.0, 316.5]	[528.0, 316.5]	[540.0, 316.5]	[552.0, 316.5]	[564.0, 318.0]	[576.0, 319.5]	[588.0, 321.0]	[600.0, 331.5]	[612.0, 333.0]	[624.0, 336.0]	[636.0, 336.0]	[648.0, 339.0]	[660.0, 343.5]	[672.0, 348.0]	[684.0, 352.5]	[696.0, 361.5]	[708.0, 372.0]	[720.0, 385.5]	[741.0, 372.0]	[744.0, 375.0]	[756.0, 381.0]																																																			
[627.0, 289.5]	[657.0, 301.5]	[676.5, 313.5]	[693.0, 325.5]	[703.5, 337.5]	[711.0, 349.5]	[717.0, 361.5]	[720.0, 373.5]	[720.0, 385.5]	[729.0, 396.0]	[741.0, 396.0]	[753.0, 408.0]	[765.0, 421.5]	[777.0, 433.5]	[789.0, 445.5]	[801.0, 457.5]	[813.0, 469.5]	[825.0, 481.5]	[837.0, 493.5]	[849.0, 507.0]	[861.0, 517.5]	[873.0, 529.5]	[885.0, 543.0]	[897.0, 555.0]	[909.0, 565.5]	[921.0, 577.5]	[933.0, 589.5]	[948.0, 594.0]	[960.0, 607.5]	[972.0, 619.5]	[984.0, 633.0]	[996.0, 645.0]	[1008.0, 658.5]	[1020.0, 678.0]																																																																	
[751.5, 700.5]	[750.0, 688.5]	[748.5, 676.5]	[747.0, 664.5]	[745.5, 652.5]	[744.0, 640.5]	[744.0, 628.5]	[742.5, 616.5]	[741.0, 604.5]	[739.5, 592.5]	[739.5, 580.5]	[738.0, 568.5]	[736.5, 556.5]	[735.0, 544.5]	[735.0, 532.5]	[733.5, 520.5]	[732.0, 508.5]	[732.0, 496.5]	[730.5, 484.5]	[729.0, 472.5]	[727.5, 460.5]	[727.5, 448.5]	[726.0, 436.5]	[724.5, 424.5]	[723.0, 412.5]	[718.5, 400.5]	[717.0, 387.0]	[718.5, 366.0]	[706.5, 339.0]	[694.5, 325.5]	[682.5, 316.5]	[670.5, 309.0]	[658.5, 301.5]	[643.5, 289.5]	[631.5, 285.0]	[619.5, 280.5]	[607.5, 279.0]	[595.5, 277.5]	[583.5, 274.5]	[571.5, 274.5]	[559.5, 271.5]	[547.5, 271.5]	[535.5, 270.0]	[523.5, 270.0]	[511.5, 271.5]	[499.5, 271.5]	[487.5, 273.0]	[484.5, 268.5]	[472.5, 273.0]	[460.5, 274.5]	[448.5, 276.0]	[436.5, 277.5]	[424.5, 280.5]	[412.5, 283.5]	[400.5, 288.0]	[388.5, 292.5]	[376.5, 298.5]	[364.5, 306.0]	[352.5, 312.0]	[340.5, 321.0]	[327.0, 334.5]	[331.5, 330.0]	[345.0, 318.0]	[363.0, 306.0]	[385.5, 294.0]	[409.5, 289.5]																																	
[418.5, 270.0]	[409.5, 270.0]	[385.5, 279.0]	[381.0, 285.0]	[393.0, 276.0]	[405.0, 276.0]	[417.0, 268.5]	[429.0, 270.0]	[441.0, 262.5]	[453.0, 265.5]	[465.0, 259.5]	[477.0, 262.5]	[489.0, 259.5]	[501.0, 256.5]	[513.0, 261.0]	[525.0, 256.5]	[537.0, 256.5]	[549.0, 261.0]	[561.0, 258.0]	[573.0, 262.5]	[585.0, 261.0]	[597.0, 262.5]	[609.0, 268.5]	[621.0, 267.0]	[630.0, 274.5]	[633.0, 270.0]	[645.0, 274.5]	[657.0, 282.0]	[669.0, 283.5]	[681.0, 286.5]	[693.0, 294.0]	[705.0, 301.5]	[717.0, 312.0]	[729.0, 331.5]	[727.5, 330.0]	[721.5, 319.5]	[711.0, 307.5]	[696.0, 295.5]	[675.0, 283.5]	[648.0, 271.5]	[622.5, 268.5]																																																										
[553.5, 223.5]	[549.0, 223.5]	[549.0, 211.5]	[546.0, 199.5]	[550.5, 183.0]	[547.5, 183.0]	[550.5, 171.0]	[555.0, 159.0]	[546.0, 156.0]	[534.0, 156.0]	[522.0, 154.5]	[510.0, 154.5]	[498.0, 156.0]	[498.0, 156.0]	[499.5, 168.0]	[498.0, 181.5]	[501.0, 195.0]	[498.0, 207.0]	[498.0, 219.0]	[499.5, 231.0]	[510.0, 226.5]	[522.0, 226.5]	[534.0, 226.5]	[546.0, 228.0]																																																																											
[523.5, 189.0]	[511.5, 189.0]	[504.0, 184.5]	[516.0, 186.0]	[528.0, 186.0]	[540.0, 187.5]																																																																																													
[553.5, 187.5]	[550.5, 198.0]	[538.5, 198.0]	[526.5, 198.0]	[514.5, 196.5]	[502.5, 198.0]	[502.5, 198.0]	[502.5, 210.0]	[502.5, 222.0]	[511.5, 231.0]	[523.5, 231.0]	[535.5, 231.0]	[547.5, 231.0]																																																																																						
[552.0, 207.0]	[549.0, 193.5]	[537.0, 193.5]	[525.0, 192.0]	[513.0, 192.0]	[501.0, 192.0]																																																																																													
[499.5, 166.5]	[511.5, 172.5]	[523.5, 171.0]	[535.5, 174.0]	[547.5, 175.5]																																																																																														
[606.0, 162.0]	[636.0, 174.0]	[657.0, 186.0]	[673.5, 198.0]	[679.5, 210.0]	[688.5, 222.0]	[687.0, 234.0]	[684.0, 246.0]	[685.5, 258.0]	[687.0, 270.0]	[693.0, 282.0]																																																																																								
[705.0, 286.5]	[706.5, 274.5]	[702.0, 262.5]	[700.5, 250.5]	[699.0, 238.5]	[696.0, 226.5]	[688.5, 214.5]	[678.0, 202.5]																																																																																											
[687.0, 171.0]	[675.0, 150.0]	[663.0, 139.5]	[651.0, 129.0]	[639.0, 121.5]	[627.0, 115.5]	[615.0, 111.0]	[603.0, 106.5]	[591.0, 102.0]	[579.0, 99.0]	[567.0, 97.5]	[555.0, 96.0]	[543.0, 94.5]	[531.0, 93.0]	[519.0, 93.0]	[507.0, 93.0]	[495.0, 94.5]	[483.0, 96.0]	[471.0, 97.5]	[459.0, 99.0]	[447.0, 102.0]	[435.0, 105.0]	[423.0, 108.0]	[411.0, 112.5]	[399.0, 118.5]	[387.0, 126.0]	[375.0, 133.5]	[363.0, 142.5]	[351.0, 154.5]	[339.0, 172.5]																																																																					
[372.0, 198.0]	[372.0, 210.0]	[370.5, 222.0]	[370.5, 234.0]	[352.5, 255.0]	[352.5, 267.0]	[348.0, 279.0]	[331.5, 291.0]																																																																																											
[408.0, 265.5]	[375.0, 277.5]	[352.5, 289.5]	[343.5, 300.0]	[330.0, 309.0]	[318.0, 321.0]	[313.5, 331.5]	[306.0, 343.5]	[300.0, 363.0]	[318.0, 355.5]	[330.0, 339.0]	[342.0, 327.0]	[354.0, 318.0]	[366.0, 310.5]	[378.0, 304.5]	[390.0, 297.0]	[402.0, 292.5]	[414.0, 289.5]	[426.0, 286.5]	[438.0, 283.5]	[450.0, 280.5]	[462.0, 280.5]	[474.0, 279.0]	[486.0, 277.5]	[498.0, 276.0]	[510.0, 276.0]	[522.0, 276.0]	[534.0, 276.0]	[546.0, 276.0]	[558.0, 277.5]	[570.0, 279.0]	[582.0, 280.5]	[594.0, 282.0]	[606.0, 283.5]	[618.0, 286.5]	[630.0, 289.5]	[642.0, 294.0]	[654.0, 294.0]	[669.0, 289.5]	[681.0, 291.0]	[693.0, 297.0]	[705.0, 307.5]	[717.0, 319.5]	[724.5, 330.0]	[736.5, 346.5]	[742.5, 360.0]	[754.5, 373.5]	[757.5, 387.0]	[769.5, 393.0]	[781.5, 403.5]	[792.0, 417.0]	[804.0, 429.0]	[816.0, 442.5]	[828.0, 454.5]	[840.0, 468.0]	[852.0, 480.0]	[864.0, 493.5]	[876.0, 505.5]	[888.0, 517.5]	[900.0, 532.5]	[912.0, 544.5]	[924.0, 556.5]	[936.0, 570.0]	[948.0, 582.0]	[960.0, 591.0]	[972.0, 604.5]	[984.0, 616.5]	[996.0, 630.0]	[1008.0, 643.5]	[1014.0, 652.5]	[1017.0, 660.0]																												
[705.0, 297.0]	[693.0, 288.0]	[681.0, 280.5]	[669.0, 274.5]	[657.0, 268.5]	[645.0, 264.0]	[633.0, 261.0]	[621.0, 256.5]	[609.0, 253.5]	[597.0, 252.0]	[585.0, 249.0]	[573.0, 247.5]	[561.0, 246.0]	[549.0, 246.0]	[537.0, 246.0]	[525.0, 246.0]	[513.0, 244.5]	[501.0, 244.5]	[489.0, 246.0]	[477.0, 247.5]	[465.0, 249.0]	[453.0, 250.5]	[441.0, 252.0]	[429.0, 255.0]	[417.0, 256.5]	[405.0, 259.5]	[393.0, 265.5]	[381.0, 268.5]	[369.0, 274.5]	[357.0, 280.5]	[343.5, 282.0]	[331.5, 291.0]	[324.0, 294.0]	[324.0, 282.0]	[325.5, 270.0]	[327.0, 258.0]	[328.5, 246.0]	[331.5, 234.0]	[337.5, 222.0]	[346.5, 210.0]	[358.5, 198.0]	[376.5, 186.0]	[397.5, 174.0]	[427.5, 162.0]																																																							
[433.5, 145.5]	[399.0, 157.5]	[376.5, 169.5]	[358.5, 181.5]	[345.0, 193.5]	[334.5, 205.5]	[327.0, 217.5]	[319.5, 223.5]	[331.5, 201.0]	[343.5, 184.5]	[355.5, 174.0]	[366.0, 166.5]	[378.0, 159.0]	[390.0, 153.0]	[402.0, 147.0]	[414.0, 142.5]	[426.0, 138.0]	[438.0, 135.0]	[450.0, 132.0]	[463.5, 129.0]	[475.5, 127.5]	[487.5, 124.5]	[499.5, 120.0]	[511.5, 120.0]	[523.5, 121.5]	[535.5, 121.5]	[547.5, 121.5]	[559.5, 123.0]	[571.5, 126.0]	[583.5, 127.5]	[595.5, 129.0]	[607.5, 132.0]	[619.5, 136.5]	[631.5, 141.0]	[643.5, 145.5]	[655.5, 153.0]	[667.5, 160.5]	[679.5, 169.5]	[691.5, 180.0]	[706.5, 204.0]																																																											
[670.5, 189.0]	[658.5, 180.0]	[646.5, 172.5]	[634.5, 166.5]	[622.5, 160.5]	[610.5, 157.5]	[598.5, 154.5]	[586.5, 151.5]	[574.5, 148.5]	[562.5, 147.0]	[550.5, 145.5]	[538.5, 144.0]	[526.5, 144.0]	[514.5, 144.0]	[502.5, 144.0]	[490.5, 144.0]	[478.5, 145.5]	[466.5, 147.0]	[457.5, 148.5]	[445.5, 151.5]	[433.5, 154.5]	[421.5, 159.0]	[409.5, 160.5]	[397.5, 168.0]	[385.5, 174.0]	[373.5, 181.5]	[361.5, 189.0]	[349.5, 199.5]	[337.5, 214.5]	[342.0, 208.5]	[354.0, 196.5]	[367.5, 184.5]	[388.5, 172.5]	[409.5, 160.5]																																																																	
[415.5, 141.0]	[393.0, 150.0]	[372.0, 157.5]	[354.0, 169.5]	[340.5, 181.5]	[337.5, 186.0]	[349.5, 172.5]	[361.5, 163.5]	[373.5, 156.0]	[385.5, 150.0]	[397.5, 142.5]	[409.5, 139.5]	[421.5, 135.0]	[433.5, 130.5]	[445.5, 129.0]	[457.5, 126.0]	[469.5, 123.0]	[481.5, 121.5]	[495.0, 126.0]	[513.0, 124.5]	[525.0, 124.5]	[537.0, 126.0]	[549.0, 126.0]	[562.5, 129.0]	[574.5, 129.0]	[586.5, 132.0]	[598.5, 135.0]	[612.0, 138.0]	[624.0, 142.5]	[636.0, 147.0]	[648.0, 153.0]	[660.0, 160.5]	[672.0, 169.5]	[684.0, 180.0]	[696.0, 196.5]																																																																
[678.0, 169.5]	[661.5, 157.5]																																																																																																	
[645.0, 147.0]	[649.5, 150.0]	[661.5, 162.0]	[676.5, 174.0]	[687.0, 186.0]	[696.0, 198.0]																																																																																													
[658.5, 180.0]	[636.0, 168.0]	[604.5, 156.0]	[610.5, 148.5]	[640.5, 160.5]	[663.0, 172.5]	[678.0, 184.5]	[690.0, 196.5]	[699.0, 208.5]	[703.5, 220.5]																																																																																									
[682.5, 165.0]	[675.0, 153.0]	[663.0, 141.0]	[649.5, 129.0]	[628.5, 117.0]	[598.5, 105.0]																																																																																													
[622.5, 60.0]	[610.5, 51.0]	[598.5, 46.5]	[586.5, 40.5]	[574.5, 36.0]	[562.5, 30.0]	[550.5, 28.5]	[538.5, 21.0]	[526.5, 16.5]	[514.5, 9.0]																																																																																									
[513.0, 24.0]	[501.0, 22.5]	[501.0, 22.5]	[504.0, 34.5]	[493.5, 48.0]	[492.0, 60.0]	[499.5, 58.5]	[511.5, 52.5]	[523.5, 49.5]	[535.5, 54.0]	[547.5, 60.0]	[537.0, 63.0]	[520.5, 67.5]	[520.5, 79.5]	[520.5, 67.5]	[510.0, 61.5]	[505.5, 52.5]	[517.5, 46.5]	[529.5, 46.5]	[541.5, 55.5]																																																																															
[526.5, 51.0]	[535.5, 67.5]	[534.0, 79.5]	[537.0, 81.0]																																																																																															
[555.0, 67.5]	[553.5, 55.5]	[553.5, 43.5]																																																																																																
[574.5, 36.0]	[600.0, 48.0]	[619.5, 60.0]																																																																																																
[576.0, 48.0]	[607.5, 60.0]	[627.0, 72.0]	[640.5, 84.0]	[643.5, 96.0]	[645.0, 108.0]	[646.5, 115.5]	[663.0, 114.0]	[667.5, 129.0]																																																																																										
[514.5, 81.0]	[510.0, 69.0]	[504.0, 55.5]	[504.0, 49.5]	[507.0, 34.5]	[507.0, 22.5]																																																																																													
[427.5, 106.5]	[399.0, 118.5]	[378.0, 130.5]	[363.0, 142.5]	[351.0, 154.5]	[343.5, 166.5]	[337.5, 178.5]	[336.0, 169.5]	[348.0, 151.5]																																																																																										
[462.0, 285.0]	[462.0, 297.0]	[462.0, 309.0]																																																																																																
